Date,Profit
2007-07-05,31581.0
2007-07-06,32093.0
2007-07-10,31532.0
2007-07-11,32005.0
2007-07-12,33262.0
2007-07-13,33293.0
2007-07-16,33023.0
2007-07-17,33309.0
2007-07-18,33205.0
2007-07-19,33774.0
2007-07-20,33092.0
2007-07-23,33686.0
2007-07-24,31444.0
2007-07-25,31650.0
2007-07-26,29542.0
2007-07-27,28571.0
2007-07-30,30222.0
2007-07-31,29832.0
2007-08-01,29883.0
2007-08-02,30340.0
2007-08-03,28495.0
2007-08-06,28740.0
2007-08-07,29451.0
2007-08-08,30890.0
2007-08-09,29080.0
2007-08-10,28287.0
2007-08-13,28083.0
2007-08-14,26561.0
2007-08-15,24934.0
2007-08-16,23665.0
2007-08-17,24208.0
2007-08-20,24855.0
2007-08-21,25464.0
2007-08-22,27394.0
2007-08-23,27497.0
2007-08-24,28647.0
2007-08-27,28727.0
2007-08-28,27294.0
2007-08-29,28384.0
2007-08-30,28507.0
2007-08-31,30286.0
2007-09-03,30482.0
2007-09-04,30899.0
2007-09-05,30057.0
2007-09-06,30218.0
2007-09-10,28302.0
2007-09-11,29570.0
2007-09-12,29532.0
2007-09-13,30557.0
2007-09-14,30320.0
2007-09-17,29990.0
2007-09-18,32315.0
2007-09-19,32913.0
2007-09-20,32555.0
2007-09-21,33448.0
2007-09-24,34368.0
2007-09-25,34507.0
2007-09-26,35364.0
2007-09-27,36701.0
2007-09-28,36114.0
2007-10-01,37989.0
2007-10-02,37666.0
2007-10-03,35748.0
2007-10-04,36056.0
2007-10-05,37968.0
2007-10-08,38310.0
2007-10-09,39198.0
2007-10-10,38846.0
2007-10-11,38105.0
2007-10-15,38618.0
2007-10-16,37367.0
2007-10-17,38843.0
2007-10-18,38910.0
2007-10-19,36543.0
2007-10-22,36864.0
2007-10-23,38346.0
2007-10-24,38274.0
2007-10-25,37990.0
2007-10-26,39925.0
2007-10-29,40693.0
2007-10-30,40032.0
2007-10-31,40967.0
2007-11-01,39699.0
2007-11-05,38609.0
2007-11-06,40152.0
2007-11-07,39150.0
2007-11-08,39211.0
2007-11-09,39970.0
2007-11-12,37176.0
2007-11-13,38576.0
2007-11-14,40280.0
2007-11-16,40258.0
2007-11-19,37985.0
2007-11-21,36231.0
2007-11-22,36302.0
2007-11-23,36620.0
2007-11-26,34718.0
2007-11-27,35081.0
2007-11-28,37364.0
2007-11-29,37805.0
2007-11-30,38655.0
2007-12-03,38849.0
2007-12-04,39131.0
2007-12-05,40577.0
2007-12-06,41440.0
2007-12-07,41288.0
2007-12-10,41095.0
2007-12-11,40161.0
2007-12-12,40391.0
2007-12-13,38510.0
2007-12-14,38094.0
2007-12-17,35477.0
2007-12-18,36745.0
2007-12-19,37371.0
2007-12-20,37365.0
2007-12-21,38747.0
2007-12-26,39937.0
2007-12-27,39423.0
2007-12-28,39535.0
2008-01-02,38464.0
2008-01-03,38541.0
2008-01-04,36686.0
2008-01-07,36421.0
2008-01-08,37730.0
2008-01-09,38323.0
2008-01-10,39164.0
2008-01-11,37591.0
2008-01-14,37837.0
2008-01-15,35556.0
2008-01-16,34426.0
2008-01-17,32686.0
2008-01-18,33155.0
2008-01-21,29358.0
2008-01-22,31746.0
2008-01-23,29884.0
2008-01-24,33112.0
2008-01-28,34243.0
2008-01-29,35179.0
2008-01-30,35938.0
2008-01-31,35139.0
2008-02-01,36729.0
2008-02-06,34618.0
2008-02-07,34614.0
2008-02-08,34725.0
2008-02-11,36292.0
2008-02-12,37454.0
2008-02-13,38240.0
2008-02-14,37468.0
2008-02-15,36921.0
2008-02-18,38450.0
2008-02-19,37946.0
2008-02-20,39396.0
2008-02-21,39441.0
2008-02-22,40258.0
2008-02-25,40650.0
2008-02-26,40832.0
2008-02-27,41144.0
2008-02-28,41204.0
2008-02-29,39138.0
2008-03-03,40139.0
2008-03-04,39305.0
2008-03-05,40278.0
2008-03-06,38624.0
2008-03-07,37517.0
2008-03-10,35648.0
2008-03-11,38017.0
2008-03-12,37826.0
2008-03-13,37929.0
2008-03-14,37640.0
2008-03-17,35661.0
2008-03-18,37582.0
2008-03-19,34476.0
2008-03-20,34636.0
2008-03-24,35462.0
2008-03-25,36883.0
2008-03-26,37064.0
2008-03-27,36411.0
2008-03-28,36101.0
2008-03-31,36617.0
2008-04-01,38424.0
2008-04-02,39013.0
2008-04-03,39824.0
2008-04-04,40095.0
2008-04-07,39825.0
2008-04-08,40189.0
2008-04-09,39126.0
2008-04-10,39176.0
2008-04-11,38234.0
2008-04-14,37802.0
2008-04-15,38267.0
2008-04-16,39801.0
2008-04-17,40201.0
2008-04-18,40572.0
2008-04-22,41062.0
2008-04-23,40597.0
2008-04-24,40225.0
2008-04-25,40836.0
2008-04-28,41327.0
2008-04-29,39475.0
2008-04-30,43517.0
2008-05-02,45015.0
2008-05-05,45824.0
2008-05-06,45844.0
2008-05-07,44667.0
2008-05-08,45371.0
2008-05-09,45295.0
2008-05-12,46065.0
2008-05-13,46152.0
2008-05-14,45676.0
2008-05-15,47141.0
2008-05-16,48416.0
2008-05-19,49088.0
2008-05-20,49166.0
2008-05-21,47944.0
2008-05-23,47101.0
2008-05-26,47278.0
2008-05-27,46641.0
2008-05-28,48802.0
2008-05-29,47447.0
2008-05-30,48242.0
2008-06-02,47546.0
2008-06-03,45661.0
2008-06-04,44322.0
2008-06-05,46884.0
2008-06-06,45435.0
2008-06-09,44930.0
2008-06-10,43424.0
2008-06-11,42444.0
2008-06-12,42971.0
2008-06-13,42853.0
2008-06-16,42934.0
2008-06-17,44087.0
2008-06-18,42739.0
2008-06-19,42239.0
2008-06-20,40263.0
2008-06-23,40289.0
2008-06-24,39817.0
2008-06-25,41502.0
2008-06-26,39596.0
2008-06-27,39970.0
2008-06-30,40667.0
2008-07-01,39045.0
2008-07-02,36755.0
2008-07-03,34922.0
2008-07-04,35014.0
2008-07-07,34737.0
2008-07-08,35185.0
2008-07-10,35902.0
2008-07-11,35797.0
2008-07-14,36370.0
2008-07-15,36664.0
2008-07-16,37705.0
2008-07-17,35758.0
2008-07-18,35637.0
2008-07-21,36421.0
2008-07-22,35296.0
2008-07-23,35070.0
2008-07-24,33083.0
